Time_Series_ID,Time_Step,Channel_0,Channel_1,Channel_2
110,41,0.5482975,0.5178821,0.5540265
110,42,0.46336645,0.47960117,0.44626755
110,43,0.5329502,0.52037174,0.54000944
110,44,0.4808992,0.4765322,0.47208422
110,45,0.51752615,0.52756643,0.5144251
110,46,0.49707076,0.47333416,0.4951172
110,47,0.49670792,0.5215655,0.49289837
111,0,0.60814935,0.48081532,0.60811454
111,1,0.3884008,0.52237743,0.37033096
111,2,0.62854207,0.47470322,0.6388613
111,3,0.37708244,0.5197822,0.35455254
111,4,0.6381121,0.48285115,0.6529017
111,5,0.36857358,0.5134146,0.34556943
111,6,0.63818,0.4920596,0.65640473
111,7,0.36671665,0.5007785,0.34280694
111,8,0.63655806,0.5027981,0.65289533
111,9,0.37453538,0.49115977,0.3544253
111,10,0.62340957,0.5115347,0.6377138
111,11,0.39251685,0.48246825,0.3717712
111,12,0.60492545,0.5194678,0.61950177
111,13,0.41165498,0.47069913,0.39512038
111,14,0.5807999,0.5297788,0.5806337
111,15,0.44470164,0.46606797,0.43183935
111,16,0.5462459,0.53547645,0.5405863
111,17,0.4758975,0.46101618,0.47564918
111,18,0.51660496,0.5403594,0.5023691
111,19,0.5156286,0.4582404,0.515897
111,20,0.47484383,0.54017687,0.45941725
111,21,0.54998666,0.4579253,0.5592364
111,22,0.44556934,0.53620166,0.4185148
111,23,0.57951856,0.46748573,0.59246236
111,24,0.41586643,0.52687013,0.3890437
111,25,0.6064927,0.4719663,0.62276185
111,26,0.38913456,0.52117336,0.36075503
111,27,0.6278902,0.4813795,0.6445485
111,28,0.37598738,0.51506007,0.34770268
111,29,0.63312286,0.4852038,0.6522347
111,30,0.37452695,0.5046283,0.3417549
111,31,0.6348037,0.50276184,0.65468186
111,32,0.37415412,0.49474072,0.34248722
111,33,0.62809104,0.50450945,0.65422374
111,34,0.38526958,0.4850351,0.3487282
111,35,0.61877775,0.52251047,0.6387028
111,36,0.39311174,0.47175553,0.3728713
111,37,0.6026749,0.52792734,0.61384124
111,38,0.42220017,0.4657759,0.3997816
111,39,0.56868964,0.5343293,0.5779306
111,40,0.45250395,0.4619596,0.44093937
111,41,0.5368947,0.53821295,0.5377389
111,42,0.4866927,0.4605541,0.47643045
111,43,0.50105685,0.54064316,0.5000547
111,44,0.51940536,0.45829833,0.52499163
111,45,0.4723909,0.544808,0.45762298
111,46,0.5526571,0.46168715,0.5604297
111,47,0.43335828,0.5331288,0.4218526
112,0,0.23255596,0.4120632,0.3779291
112,1,0.78918386,0.60673636,0.6249492
112,2,0.21045466,0.38494346,0.36769602
112,3,0.77813137,0.60473734,0.6437397
112,4,0.2286563,0.3990467,0.34939817
112,5,0.7556501,0.5978748,0.6509301
112,6,0.25634363,0.40742108,0.35113317
112,7,0.7118843,0.57818353,0.65264094
112,8,0.30966476,0.4269055,0.35861805
112,9,0.6551304,0.55772257,0.63915926
112,10,0.37656337,0.45129168,0.37111488
112,11,0.5868332,0.525037,0.62677604
112,12,0.45907968,0.48617718,0.3945982
112,13,0.51174575,0.4946048,0.593335
112,14,0.53699124,0.50744224,0.437419
112,15,0.43056515,0.4767563,0.55699015
112,16,0.6155694,0.53356236,0.47201636
112,17,0.3581801,0.44991454,0.51773316
112,18,0.6775652,0.55809957,0.5124281
112,19,0.2964061,0.42688027,0.47797137
112,20,0.7293262,0.584788,0.5508517
112,21,0.2520975,0.40714663,0.4423906
112,22,0.76151663,0.58801454,0.5815904
112,23,0.23168755,0.40724,0.41190448
112,24,0.77150667,0.59628767,0.60451686
112,25,0.22322962,0.40278623,0.3868527
112,26,0.77380997,0.5942769,0.62809056
112,27,0.22491433,0.40624818,0.3661774
112,28,0.76154566,0.58773917,0.6453748
112,29,0.24736162,0.41431174,0.349046
112,30,0.7365324,0.5794824,0.6512869
112,31,0.2782252,0.42001784,0.3518375
112,32,0.6967308,0.56696284,0.64731187
112,33,0.3309477,0.44043264,0.352145
112,34,0.6371721,0.5479932,0.6313876
112,35,0.39935765,0.4653144,0.37633866
112,36,0.56711936,0.52013737,0.6105413
112,37,0.4809031,0.4995172,0.39700738
112,38,0.48979208,0.4912128,0.5777241
112,39,0.5602987,0.5258043,0.43681702
112,40,0.40646812,0.46739203,0.53995824
112,41,0.6362497,0.5515442,0.47495577
112,42,0.33561143,0.44247937,0.49930444
112,43,0.69556355,0.5698218,0.5254487
112,44,0.28344122,0.42206952,0.45389354
112,45,0.7373792,0.5834158,0.5594192
112,46,0.24490833,0.40426022,0.42177233
112,47,0.76821077,0.5949262,0.5972547
113,0,0.18287502,0.55721873,0.14617415
113,1,0.79832447,0.4719549,0.84541863
113,2,0.23550037,0.51545125,0.18136147
113,3,0.70684534,0.4959938,0.76409614
113,4,0.36179,0.47314855,0.31114617
113,5,0.5335325,0.5278646,0.606103
113,6,0.5308202,0.45141393,0.4711222
113,7,0.3643298,0.57820797,0.42929372
113,8,0.7019278,0.4062731,0.63567656
113,9,0.2363145,0.6149042,0.2983897
113,10,0.7845666,0.38572,0.73804843
113,11,0.1814863,0.6154325,0.22195888
113,12,0.83389324,0.3916585,0.8025162
113,13,0.14814372,0.6041865,0.17230813
113,14,0.8638967,0.3974603,0.8439665
113,15,0.12975095,0.608012,0.137509
113,16,0.8738033,0.39371213,0.870819
113,17,0.12353151,0.599379,0.12090569
113,18,0.8757402,0.3971056,0.88332146
113,19,0.11992322,0.59573376,0.11458914
113,20,0.8753328,0.405802,0.88249505
113,21,0.12911734,0.59056973,0.11702605
113,22,0.86285776,0.41613322,0.877141
113,23,0.15005508,0.5746809,0.12392658
113,24,0.8368843,0.43693125,0.8599584
113,25,0.18944281,0.5455382,0.15083674
113,26,0.7810406,0.47909087,0.8223797
113,27,0.27456626,0.50221545,0.2156415
113,28,0.6648031,0.51154155,0.71885353
113,29,0.42687896,0.4654256,0.3649714
113,30,0.50464123,0.5420417,0.5504801
113,31,0.58589756,0.44218153,0.53469896
113,32,0.34238848,0.57097703,0.38608494
113,33,0.74310905,0.42190453,0.68618804
113,34,0.23322244,0.5924164,0.27459615
113,35,0.79609686,0.4091501,0.75896055
113,36,0.17971262,0.60771304,0.205197
113,37,0.8420877,0.39618042,0.8166969
113,38,0.1461054,0.60828084,0.16161877
113,39,0.86226916,0.3936141,0.8506852
113,40,0.14222428,0.60617155,0.14300902
113,41,0.86549217,0.39509842,0.86722875
113,42,0.13094473,0.5950675,0.12609567
113,43,0.8720141,0.41589165,0.8849202
113,44,0.13410085,0.5775684,0.11943427
113,45,0.8607133,0.4246562,0.8795506
113,46,0.1465343,0.5689768,0.11869772
113,47,0.8418056,0.43103826,0.8757339
114,0,0.25043356,0.6083811,0.31071562
114,1,0.7495653,0.3737666,0.6965377
114,2,0.25264138,0.64863133,0.2885704
114,3,0.7355491,0.34992605,0.71893567
114,4,0.27278844,0.6465392,0.27551252
114,5,0.72246397,0.35429165,0.7237748
114,6,0.29287937,0.643411,0.28070158
114,7,0.68830234,0.3516141,0.709314
114,8,0.3301035,0.64130676,0.29738393
114,9,0.64785993,0.35697377,0.69397396
114,10,0.37114462,0.6335908,0.31693342
114,11,0.6102285,0.3723423,0.6658905
114,12,0.4261288,0.6188187,0.35246253
114,13,0.5484516,0.39304528,0.6287551
114,14,0.48720285,0.59892344,0.38719267
114,15,0.48613358,0.4135949,0.58321184
114,16,0.5538284,0.5675988,0.44448844
114,17,0.42102185,0.45302975,0.5185682
114,18,0.6232243,0.5180224,0.51728857
114,19,0.34344664,0.49557546,0.45067817
114,20,0.6918748,0.48465297,0.58309835
114,21,0.29017675,0.54109913,0.38275972
114,22,0.73408604,0.4331584,0.6345675
114,23,0.26042998,0.5802128,0.33244047
114,24,0.7510875,0.3946105,0.6846668
114,25,0.25058687,0.62193394,0.29653537
114,26,0.74707377,0.36225232,0.7131065
114,27,0.25485173,0.64142174,0.2806336
114,28,0.7434551,0.35356724,0.71896785
114,29,0.2718665,0.64554286,0.27774164
114,30,0.71337867,0.34909746,0.71425694
114,31,0.30247986,0.6503528,0.28407177
114,32,0.67819095,0.34744626,0.70806015
114,33,0.34270045,0.6416913,0.30284932
114,34,0.6407958,0.36426944,0.68705165
114,35,0.38433725,0.6317715,0.32309604
114,36,0.5945645,0.37566155,0.662946
114,37,0.4378295,0.6159107,0.35437328
114,38,0.5366375,0.39576337,0.6227483
114,39,0.49947828,0.5926994,0.3988414
114,40,0.46993256,0.43411225,0.56734407
114,41,0.5674278,0.5530756,0.47249594
114,42,0.40080163,0.47556672,0.49020997
114,43,0.64084995,0.51039505,0.53828007
114,44,0.32653672,0.5189756,0.41664538
114,45,0.6979032,0.4682715,0.60485554
114,46,0.28394827,0.56123954,0.3652932
114,47,0.73594946,0.42085466,0.6555682
115,0,0.15061893,0.59111655,0.16301788
115,1,0.86152124,0.4021173,0.846932
115,2,0.1278728,0.58700675,0.14033213
115,3,0.86816114,0.4289275,0.8693977
115,4,0.13190517,0.5701689,0.1265845
115,5,0.8698798,0.42775032,0.8767334
115,6,0.13390575,0.56476337,0.11965642
115,7,0.8578575,0.4312446,0.87618834
115,8,0.14941816,0.56929904,0.12378848
115,9,0.8351121,0.43600994,0.869867
115,10,0.17660888,0.5507669,0.13723157
115,11,0.79280466,0.45992017,0.83922
115,12,0.23948708,0.522481,0.1876192
115,13,0.70953226,0.4893677,0.7677889
115,14,0.34873596,0.48639306,0.28698307
115,15,0.57344365,0.5293808,0.6387602
115,16,0.5192727,0.4546438,0.4499264
115,17,0.3904213,0.5735026,0.45614794
115,18,0.6836198,0.42427996,0.6217064
115,19,0.25524977,0.60505927,0.31707644
115,20,0.7708485,0.38829368,0.72601116
115,21,0.18966688,0.60843563,0.23336767
115,22,0.82752526,0.39279115,0.79206705
115,23,0.15400852,0.6152955,0.17704253
115,24,0.8545817,0.39086935,0.83817255
115,25,0.13663463,0.59960717,0.14426364
115,26,0.86589885,0.39992875,0.8623343
115,27,0.12724963,0.59714204,0.12717372
115,28,0.8727426,0.40173894,0.8754016
115,29,0.12588519,0.5929538,0.11971595
115,30,0.87415534,0.40323573,0.8823271
115,31,0.12896279,0.5881453,0.11308918
115,32,0.86335,0.42128947,0.88054895
115,33,0.14808294,0.566873,0.12490032
115,34,0.83020675,0.44124642,0.8604203
115,35,0.19367838,0.54996175,0.15396252
115,36,0.7831855,0.46045426,0.81889373
115,37,0.2697279,0.51819867,0.21568418
115,38,0.6844484,0.5010868,0.72869074
115,39,0.40261874,0.47868493,0.34004703
115,40,0.51669925,0.54512954,0.577817
115,41,0.58787847,0.44865796,0.52274543
115,42,0.35768738,0.57391524,0.3975732
115,43,0.7124269,0.41783822,0.6583758
115,44,0.24156824,0.60061556,0.28429654
115,45,0.7957766,0.40283617,0.7516494
115,46,0.18619597,0.6033709,0.2124679
115,47,0.8336466,0.39692688,0.81030816
116,0,0.71783674,0.3880001,0.70700216
116,1,0.3265669,0.653222,0.30087593
116,2,0.65889496,0.34377488,0.7038709
116,3,0.36138713,0.6460662,0.30985275
116,4,0.62003773,0.36049873,0.677986
116,5,0.4130051,0.63653964,0.33585533
116,6,0.5628221,0.37551573,0.65405107
116,7,0.459009,0.62031823,0.3680558
116,8,0.51720595,0.40181154,0.60800403
116,9,0.51099265,0.58495474,0.42558202
116,10,0.4523314,0.43456608,0.5456702
116,11,0.587627,0.554022,0.48761326
116,12,0.37997612,0.4720872,0.4732827
116,13,0.6499789,0.5134208,0.5488066
116,14,0.3221456,0.52062356,0.4159552
116,15,0.7084148,0.4655247,0.6126958
116,16,0.2766327,0.55308396,0.36113498
116,17,0.73763293,0.43433136,0.6578958
116,18,0.2565861,0.587174,0.32578754
116,19,0.7460614,0.39657134,0.69181746
116,20,0.2555411,0.6142907,0.2939195
116,21,0.7458475,0.3823876,0.71450114
116,22,0.26554647,0.6208683,0.28475806
116,23,0.7267834,0.36563402,0.71734846
116,24,0.2960163,0.6375762,0.28754407
116,25,0.68614185,0.35667276,0.7084225
116,26,0.33566985,0.6381565,0.29951537
116,27,0.64093816,0.35857087,0.68820715
116,28,0.3887059,0.63701737,0.32708508
116,29,0.5892102,0.3686621,0.6552768
116,30,0.4381766,0.6262441,0.35635293
116,31,0.54583967,0.3801704,0.6249827
116,32,0.49257666,0.6091416,0.38965848
116,33,0.48500523,0.40658554,0.58673203
116,34,0.56183124,0.5699875,0.45283657
116,35,0.41630957,0.4524104,0.52023464
116,36,0.62509626,0.5309086,0.5125014
116,37,0.3502087,0.49050656,0.45707783
116,38,0.68790793,0.49241284,0.5628226
116,39,0.2976979,0.52018017,0.3941424
116,40,0.7214397,0.45424893,0.6339918
116,41,0.2695258,0.5692069,0.34250852
116,42,0.7526828,0.4160826,0.6736293
116,43,0.25430095,0.60190344,0.31095684
116,44,0.744872,0.37893286,0.7027472
116,45,0.260252,0.62483615,0.2899553
116,46,0.7359704,0.3696554,0.7057178
116,47,0.27366808,0.63824016,0.28714806
117,0,0.740234,0.42070335,0.6718833
117,1,0.22037202,0.6086426,0.26642329
117,2,0.81143534,0.3845659,0.7708155
117,3,0.16130576,0.6190344,0.19395864
117,4,0.8458619,0.38585192,0.82253367
117,5,0.1441543,0.61381525,0.16153406
117,6,0.8590013,0.38988754,0.8491847
117,7,0.13053419,0.613755,0.1348532
117,8,0.876326,0.3909124,0.87730783
117,9,0.12706302,0.6059956,0.11896502
117,10,0.86170053,0.39065665,0.87702197
117,11,0.13323754,0.59769386,0.11865376
117,12,0.8613492,0.4086639,0.87518764
117,13,0.15225576,0.58580816,0.1251375
117,14,0.8365525,0.420897,0.8661253
117,15,0.1823087,0.5568707,0.14125061
117,16,0.7987357,0.46172017,0.830928
117,17,0.25029254,0.5212397,0.1919356
117,18,0.7118449,0.49147764,0.7645891
117,19,0.36117765,0.4755024,0.28256708
117,20,0.57236785,0.5411456,0.6460273
117,21,0.5198004,0.43225065,0.4497105
117,22,0.40972555,0.5748472,0.4573626
117,23,0.66821843,0.41501945,0.61402124
117,24,0.2729513,0.59509206,0.32700312
117,25,0.78184855,0.4016041,0.72391933
117,26,0.19621223,0.60242784,0.23899098
117,27,0.8200842,0.39800248,0.7903032
117,28,0.1642176,0.6105179,0.18204482
117,29,0.8518014,0.38662368,0.8317531
117,30,0.13730566,0.61694694,0.15272415
117,31,0.8654825,0.39380985,0.86334103
117,32,0.14219159,0.60348713,0.13603868
117,33,0.8601142,0.3975808,0.8718764
117,34,0.14125308,0.58816963,0.12695593
117,35,0.8553074,0.4230832,0.8784054
117,36,0.14774321,0.5726638,0.1285152
117,37,0.84139746,0.43519616,0.869105
117,38,0.1708368,0.5648063,0.13366833
117,39,0.80520815,0.4434949,0.8551374
117,40,0.21780285,0.5424822,0.16097791
117,41,0.75264025,0.46886122,0.8179665
117,42,0.28709906,0.5103045,0.21618956
117,43,0.6406179,0.5111096,0.72743136
117,44,0.43502834,0.4581702,0.35878536
117,45,0.48264003,0.5622279,0.56288284
117,46,0.58317894,0.4223524,0.5154231
117,47,0.32449058,0.61476165,0.40381756
118,0,0.57139075,0.5280141,0.5954936
118,1,0.44271612,0.45938146,0.4190305
118,2,0.5474211,0.53444827,0.548946
118,3,0.49326763,0.46934515,0.4610921
118,4,0.5020692,0.5302982,0.52253884
118,5,0.5227968,0.46675745,0.49826127
118,6,0.46573457,0.5336676,0.47341394
118,7,0.56418586,0.4668915,0.5481677
118,8,0.41821426,0.5233397,0.42284113
118,9,0.60895276,0.47028673,0.5977693
118,10,0.38145843,0.51855683,0.3805663
118,11,0.63737553,0.4852514,0.632537
118,12,0.35655874,0.50617385,0.3548023
118,13,0.6578434,0.4954351,0.6509084
118,14,0.342229,0.49611488,0.34087
118,15,0.66549593,0.5096168,0.66422534
118,16,0.33521914,0.48632053,0.3326136
118,17,0.6654195,0.51533276,0.6683786
118,18,0.34179303,0.47918403,0.33096188
118,19,0.65611947,0.52460897,0.6651707
118,20,0.3558604,0.47604534,0.3419519
118,21,0.6330944,0.52252454,0.6483489
118,22,0.386325,0.47025195,0.3584825
118,23,0.6080369,0.52979684,0.6269977
118,24,0.40627512,0.4640341,0.38553217
118,25,0.5804541,0.53094995,0.5957753
118,26,0.45357272,0.4630805,0.42221773
118,27,0.53075445,0.53527856,0.5508066
118,28,0.49336785,0.46026316,0.47920555
118,29,0.4955857,0.5425092,0.5024073
118,30,0.5352016,0.46270314,0.52098423
118,31,0.44726732,0.5314443,0.4620009
118,32,0.58241254,0.47111386,0.5647584
118,33,0.40645766,0.5283581,0.41614544
118,34,0.61484843,0.47424918,0.60415745
118,35,0.37276182,0.51739067,0.38431293
118,36,0.6488783,0.48563018,0.6342378
118,37,0.34607172,0.50855696,0.35466442
118,38,0.66145563,0.49347064,0.6564258
118,39,0.3334291,0.4977476,0.33989355
118,40,0.6735688,0.5101942,0.66391945
118,41,0.32999358,0.48885414,0.3359023
118,42,0.6671564,0.51486766,0.6666425
118,43,0.33859235,0.4808211,0.33708325
118,44,0.66027987,0.52523917,0.65712816
118,45,0.35295802,0.47291735,0.34795663
118,46,0.6376377,0.52393895,0.64007086
118,47,0.37984183,0.47426012,0.36427268
119,0,0.73725927,0.45581645,0.64451
119,1,0.2788101,0.5820287,0.34214118
119,2,0.7476166,0.40029785,0.67224514
119,3,0.2559364,0.61192805,0.307017
119,4,0.7431534,0.36739913,0.70402575
119,5,0.26215622,0.6357086,0.28886548
119,6,0.73210996,0.3633232,0.7131934
119,7,0.273432,0.6467288,0.2840841
119,8,0.7167057,0.34447268,0.72149444
119,9,0.30372658,0.65088403,0.2823185
119,10,0.6729837,0.35275877,0.7096857
119,11,0.34814075,0.6465646,0.30111986
119,12,0.64077896,0.35848853,0.6873436
119,13,0.3934667,0.6422306,0.32670614
119,14,0.5884646,0.3705327,0.66586226
119,15,0.4383779,0.6264597,0.349403
119,16,0.5326313,0.39490566,0.6243637
119,17,0.49870878,0.5930477,0.40621784
119,18,0.46405947,0.42514426,0.5632898
119,19,0.5772216,0.5618997,0.4704052
119,20,0.38897917,0.46282986,0.49202645
119,21,0.6437899,0.51829344,0.53098404
119,22,0.3285645,0.51507735,0.42992786
119,23,0.7033487,0.46887746,0.6029915
119,24,0.2763411,0.5549172,0.3633553
119,25,0.74113125,0.43345824,0.65826994
119,26,0.2531809,0.58832467,0.3204523
119,27,0.74414897,0.393746,0.692983
119,28,0.2552287,0.6200685,0.29426217
119,29,0.7432724,0.37289816,0.71337205
119,30,0.27001563,0.63600457,0.28408912
119,31,0.71899074,0.35212615,0.71494985
119,32,0.29830557,0.6509906,0.2868801
119,33,0.6903113,0.34973913,0.7068257
119,34,0.32777944,0.63980985,0.2970173
119,35,0.653339,0.35569528,0.6945879
119,36,0.37393004,0.639658,0.3192302
119,37,0.60687923,0.36316383,0.66362715
119,38,0.42386556,0.62973547,0.34694257
119,39,0.5606033,0.37984166,0.63700384
119,40,0.47975585,0.60856515,0.37877426
119,41,0.49857262,0.40716556,0.5971336
119,42,0.548166,0.5720015,0.44213185
119,43,0.42483997,0.44620726,0.53020173
119,44,0.61795765,0.54197,0.5009355
119,45,0.3588912,0.48284572,0.46479443
119,46,0.6805665,0.4958076,0.55625254
119,47,0.3020667,0.5175915,0.39852762
120,0,0.41983286,0.4825059,0.51220465
120,1,0.6112543,0.5189796,0.53190064
120,2,0.34092966,0.5163827,0.4338314
120,3,0.6941142,0.459418,0.5952249
120,4,0.28135115,0.5736095,0.3685092
120,5,0.7381313,0.42288035,0.6582977
120,6,0.24931455,0.6081854,0.31741568
120,7,0.7584624,0.37793708,0.6936491
120,8,0.24220026,0.6429277,0.28579438
120,9,0.7579988,0.3618206,0.72371566
120,10,0.2431398,0.6367992,0.26829046
120,11,0.7441694,0.3568149,0.7271019
120,12,0.26665086,0.64174855,0.27531078
120,13,0.71738726,0.35366535,0.7233691
120,14,0.29353696,0.63774276,0.27453452
120,15,0.6867114,0.35724655,0.7156171
120,16,0.31984144,0.63490176,0.2888687
120,17,0.65041333,0.36238623,0.6967465
120,18,0.36954734,0.6287272,0.31439826
120,19,0.60485584,0.37824067,0.6677654
120,20,0.42666364,0.61111796,0.34939978
120,21,0.5396394,0.4048442,0.6234592
120,22,0.49812782,0.57976145,0.4011301
120,23,0.47129616,0.43882927,0.56011635
120,24,0.57064956,0.54300106,0.4688061
120,25,0.39793196,0.47706553,0.49291757
120,26,0.64612174,0.48937604,0.5437314
120,27,0.3157297,0.52889127,0.4146573
120,28,0.7163301,0.44688857,0.6228233
120,29,0.26572764,0.5797402,0.34016225
120,30,0.74843574,0.39998025,0.67583615
120,31,0.2449877,0.61615616,0.30402482
120,32,0.76421136,0.36659253,0.7077477
120,33,0.23950596,0.6370625,0.27300182
120,34,0.7487887,0.3506818,0.72856295
120,35,0.24814267,0.6505495,0.26136065
120,36,0.74748164,0.3441633,0.7349694
120,37,0.26844668,0.6477985,0.2648874
120,38,0.71049005,0.35347053,0.72031987
120,39,0.310012,0.64422077,0.28322542
120,40,0.67876935,0.35242307,0.71428806
120,41,0.34314945,0.6371448,0.29671168
120,42,0.6378175,0.37450218,0.6925464
120,43,0.39072865,0.61695457,0.32216907
120,44,0.5859839,0.3899986,0.664167
120,45,0.45130116,0.60175157,0.36222073
120,46,0.5156362,0.40858364,0.6063901
120,47,0.5216884,0.5724049,0.41781354
121,0,0.63916975,0.45025426,0.55849975
121,1,0.29284558,0.5813372,0.36053362
121,2,0.7587146,0.39927742,0.7009159
121,3,0.19707069,0.614568,0.24866629
121,4,0.8145638,0.38198605,0.77796876
121,5,0.16284135,0.6136176,0.19753556
121,6,0.84714794,0.3951839,0.82146704
121,7,0.1385452,0.61808205,0.1537485
121,8,0.8710438,0.3863402,0.85998493
121,9,0.12804309,0.6125327,0.12959044
121,10,0.86716336,0.38986942,0.8719558
121,11,0.12796098,0.60649014,0.124907754
121,12,0.868264,0.3934196,0.8736719
121,13,0.1368447,0.60313594,0.12266919
121,14,0.8598548,0.40117356,0.8764173
121,15,0.14906818,0.5761154,0.12347251
121,16,0.8370732,0.43805414,0.8615293
121,17,0.18852153,0.5508346,0.14689486
121,18,0.7840197,0.45844477,0.832995
121,19,0.25420302,0.5091707,0.19018975
121,20,0.70337856,0.506639,0.7590246
121,21,0.37823743,0.4739929,0.30393746
121,22,0.5527156,0.52789605,0.60891455
121,23,0.529435,0.4483144,0.46417326
121,24,0.4012735,0.56716514,0.45897034
121,25,0.68992907,0.4202143,0.62279344
121,26,0.26958895,0.5907969,0.31957313
121,27,0.77147657,0.4077024,0.7244354
121,28,0.19976234,0.6092965,0.23573788
121,29,0.82337725,0.3948945,0.7850655
121,30,0.15822308,0.6148614,0.18398772
121,31,0.85309744,0.38790506,0.8350869
121,32,0.14959517,0.611018,0.15265153
121,33,0.858773,0.3881299,0.8584084
121,34,0.13614082,0.59849447,0.13423727
121,35,0.8689743,0.41340908,0.87803376
121,36,0.13564529,0.5835381,0.12541363
121,37,0.8570771,0.41701692,0.873336
121,38,0.14867106,0.57658535,0.12253605
121,39,0.8396071,0.42768326,0.8735689
121,40,0.16868362,0.5560219,0.13544086
121,41,0.8127131,0.4500163,0.8560181
121,42,0.21217245,0.54210454,0.1632967
121,43,0.7399905,0.4764737,0.8052838
121,44,0.30992624,0.4956624,0.24170657
121,45,0.6218918,0.51846373,0.7000393
121,46,0.4498302,0.4551893,0.3754136
121,47,0.4529564,0.5730879,0.53355825
122,0,0.46591377,0.47794664,0.41693887
122,1,0.51579654,0.51930505,0.56863624
122,2,0.52226615,0.47342023,0.46154225
122,3,0.46468145,0.5216418,0.5055032
122,4,0.56868774,0.48016158,0.52166843
122,5,0.41995922,0.5231128,0.4574612
122,6,0.60650796,0.4805625,0.56974036
122,7,0.37841657,0.5129057,0.41323224
122,8,0.6497127,0.49317053,0.61009353
122,9,0.34063298,0.50257885,0.37689218
122,10,0.67172885,0.50167036,0.6367379
122,11,0.32200834,0.48865923,0.3584083
122,12,0.6856042,0.5135368,0.6484638
122,13,0.3121501,0.47910973,0.34357196
122,14,0.6878615,0.52348036,0.66136634
122,15,0.31516615,0.47235748,0.3376715
122,16,0.68203145,0.5322425,0.6593269
122,17,0.3291297,0.46971205,0.3407772
122,18,0.6642612,0.5301719,0.65747213
122,19,0.35329494,0.4679789,0.34960112
122,20,0.63882506,0.5335201,0.64337057
122,21,0.3835415,0.46843404,0.36666477
122,22,0.6008563,0.5314563,0.60962117
122,23,0.42169923,0.46491724,0.40235734
122,24,0.5675587,0.5362953,0.5763988
122,25,0.46286368,0.46912006,0.43424088
122,26,0.5168417,0.52581984,0.53979766
122,27,0.5244185,0.47787422,0.4820368
122,28,0.44993365,0.5139932,0.49723312
122,29,0.5843158,0.48731005,0.52667624
122,30,0.3967087,0.5029808,0.44627976
122,31,0.631244,0.50200915,0.5716484
122,32,0.3562878,0.48717636,0.4073539
122,33,0.65898216,0.50915766,0.6068549
122,34,0.33651125,0.47939274,0.382655
122,35,0.6779869,0.5185722,0.6308625
122,36,0.32230324,0.47868684,0.35741505
122,37,0.6805708,0.5151211,0.6537448
122,38,0.3228142,0.47860733,0.33732602
122,39,0.67910147,0.5237649,0.6658734
122,40,0.32209274,0.46940443,0.33377802
122,41,0.67489624,0.53335965,0.6630369
122,42,0.33332607,0.46192002,0.33492264
122,43,0.65711254,0.5376333,0.6602363
122,44,0.35970852,0.46648923,0.3494039
122,45,0.62644017,0.52860945,0.6407488
122,46,0.39794195,0.46726498,0.36984107
122,47,0.58941287,0.5308218,0.61075246
123,0,0.26239002,0.59055847,0.33318123
123,1,0.7421202,0.39431632,0.678312
123,2,0.24726641,0.6289761,0.30317536
123,3,0.7476539,0.36383578,0.70873797
123,4,0.25564876,0.6454085,0.27631068
123,5,0.7449854,0.3586693,0.727655
123,6,0.26819387,0.6437637,0.27411836
123,7,0.71592563,0.35269237,0.71515596
123,8,0.29791066,0.6430277,0.28372413
123,9,0.6848279,0.3525599,0.7114875
123,10,0.33312178,0.63689685,0.29201102
123,11,0.64318526,0.36343384,0.6918177
123,12,0.37825453,0.63100517,0.32450482
123,13,0.5955815,0.3738358,0.6612623
123,14,0.43555996,0.62095886,0.3484095
123,15,0.5415057,0.3900313,0.6277867
123,16,0.49341676,0.5949652,0.39172304
123,17,0.48225358,0.42269313,0.57600725
123,18,0.56325877,0.5496064,0.4636544
123,19,0.39944968,0.46683186,0.510651
123,20,0.6402614,0.51615316,0.52476585
123,21,0.33622968,0.50919604,0.4398153
123,22,0.69843423,0.46612668,0.5842725
123,23,0.28510663,0.5496245,0.36800638
123,24,0.73481613,0.4238214,0.65575963
123,25,0.25845483,0.60308534,0.31809846
123,26,0.7513056,0.37960953,0.6971756
123,27,0.2500692,0.62621975,0.29345354
123,28,0.75549847,0.3661954,0.7124294
123,29,0.2549957,0.63813686,0.2797413
123,30,0.7357362,0.3534945,0.7191158
123,31,0.27255905,0.6478664,0.27704877
123,32,0.7124627,0.34293303,0.71945757
123,33,0.30561057,0.6480655,0.2834113
123,34,0.6716472,0.35269085,0.71010417
123,35,0.35238442,0.64290726,0.29950106
123,36,0.6333423,0.36221287,0.69044477
123,37,0.3985108,0.63266873,0.32619107
123,38,0.58109254,0.37939236,0.6568911
123,39,0.4478735,0.61118937,0.3596881
123,40,0.52667,0.41341916,0.61815834
123,41,0.5136737,0.57538676,0.41816217
123,42,0.45169604,0.44471362,0.54658365
123,43,0.5895609,0.54096925,0.48461264
123,44,0.37457138,0.4878086,0.46965072
123,45,0.65860355,0.49576145,0.5543253
123,46,0.31712377,0.5366354,0.4078994
123,47,0.7114248,0.44753116,0.61803067
124,0,0.48052964,0.49729213,0.49737054
124,1,0.5185035,0.49744776,0.50936306
124,2,0.49499628,0.5059834,0.4775667
124,3,0.5132352,0.494042,0.5144202
124,4,0.4970126,0.50497377,0.484594
124,5,0.51146346,0.49759677,0.5120366
124,6,0.49194184,0.49997354,0.4822798
